"taxon","assembly","segment","species","collectionDate","geographicRegion","organismName_host","subtype","genotype","serotype","lineage","clade","HA_type","NA_type","neighbor","neighbor_ani","n_raw","n_qc"
"Orthoflavivirus","references/Orthoflavivirus-wg-25.fa.gz","wg","Orthoflavivirus nilense","1999 - 2021","[North America; South America; Europe]","[Culex quinquefasciatus; Culex tarsalis; Culicidae; Homo sapiens; Mus musculus; Corvus brachyrhynchos; Buteo jamaicensis; Sternula antillarum; Pelecanus erythrorhynchos; Sciurus carolinensis; Cyanocitta cristata; Quiscalus major; Culex pipiens; Phalacrocorax auritus; Culex stigmatosoma; Culex restuans; Branta canadensis; Equus caballus; Sternula; Bubo virginianus; Culex salinarius; Culex; Culiseta melanura; Haliaeetus leucocephalus; Aedes vexans; Falco sparverius; Larus smithsonianus; Passer domesticus; Corvus; Cricetinae; Ochlerotatus sollicitans; Ochlerotatus sticticus; Pelecanus; Quiscalus quiscula; Loriini; Anas platyrhynchos; Accipitridae; Mimus; Sturnidae; Phoenicopterus roseus; Accipiter gentilis; Falco; Haemorhous mexicanus; Aedes cinereus; Ochlerotatus triseriatus; Anatidae; Actitis macularius; Zenaida macroura; Ictinia mississippiensis; Pica pica; Gallus gallus; Turdus migratorius; Ochlerotatus trivittatus; Coragyps atratus; Buteo swainsoni; Larus delawarensis; Charadrius melodus; Mesocricetus auratus; Aves; Ochlerotatus cantator; Cygnus buccinator; Aedes albopictus; Psorophora ferox; Mimus polyglottos; Sciurus niger; Buteo regalis; Ciconiidae; Euphagus cyanocephalus; Asio flammeus; Bonasa umbellus; Calidris alba; Pelecanus occidentalis; Corvidae; Gymnogyps californianus; Culiseta; Anopheles sp.; Coquillettidia; Aedes sp.; Accipiter striatus; Cardinalis cardinalis; Spinus tristis; Psorophora; Corvus ossifragus; Baeolophus bicolor; Colaptes auratus; Pica hudsonia; Accipiter cooperii; Vicugna pacos; Ochlerotatus canadensis; Culex nigripalpus; Poecile atricapillus]","","","","","","","","Orthoflavivirus-wg-523","97","1466","1437"
"Orthoflavivirus","references/Orthoflavivirus-wg-264.fa.gz","wg","Orthoflavivirus louisense","1978 - 2015","[North America; South America]","[Culex tarsalis; Culex; Culex quinquefasciatus; Homo sapiens]","","","","","","","","[Orthoflavivirus-wg-265; Orthoflavivirus-wg-51; Orthoflavivirus-wg-533]","94","6","6"
"Orthoflavivirus","references/Orthoflavivirus-wg-183.fa.gz","wg","Orthoflavivirus denguei","2001 - 2023","Asia","[Homo sapiens; Mus musculus]","","","","","","","","Orthoflavivirus-wg-85","98","292","286"
"Orthoflavivirus","references/Orthoflavivirus-wg-383.fa.gz","wg","Orthoflavivirus denguei","2010 - 2014","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-106","97","2","2"
"Orthoflavivirus","references/Orthoflavivirus-wg-101.fa.gz","wg","Orthoflavivirus denguei","2006 - 2020","[Asia; Africa]","[Homo sapiens; Aedes aegypti]","","","","","","","","Orthoflavivirus-wg-423","97","62","59"
"Orthoflavivirus","references/Orthoflavivirus-wg-106.fa.gz","wg","Orthoflavivirus denguei","2009 - 2019","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-383","97","17","17"
"Orthoflavivirus","references/Orthoflavivirus-wg-84.fa.gz","wg","Orthoflavivirus denguei","1980 - 2023","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-24","97","152","149"
"Orthoflavivirus","references/Orthoflavivirus-wg-131.fa.gz","wg","Orthoflavivirus denguei","2005 - 2023","[Asia; Africa]","Homo sapiens","","","","","","","","[Orthoflavivirus-wg-414; Orthoflavivirus-wg-186; Orthoflavivirus-wg-416; Orthoflavivirus-wg-136]","98","43","43"
"Orthoflavivirus","references/Orthoflavivirus-wg-179.fa.gz","wg","Orthoflavivirus nilense","2008 - 2023","[Europe; Africa]","[Corvidae; Homo sapiens; Aegypius monachus; Culex pipiens; Pica pica; Athene noctua; Corvus cornix; Streptopelia decaocto; Equus caballus; Turdus merula; Columba palumbus; Larus michahellis; Egretta garzetta; Passer domesticus; Garrulus glandarius; Laridae; Culex perexiguus]","","","","","","","","Orthoflavivirus-wg-492","98","48","48"
"Orthoflavivirus","references/Orthoflavivirus-wg-359.fa.gz","wg","Orthoflavivirus nilense","1953 - 2015","[Europe; Africa; Asia]","[Homo sapiens; Rousettus leschenaultii]","","","","","","","","Orthoflavivirus-wg-354","97","6","5"
"Orthoflavivirus","references/Orthoflavivirus-wg-557.fa.gz","wg","Orthoflavivirus japonicum","2019","Asia","Culex tritaeniorhynchus","","","","","","","","Orthoflavivirus-wg-250","95","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-14.fa.gz","wg","Orthoflavivirus denguei","2005 - 2008","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-127","97","197","190"
"Orthoflavivirus","references/Orthoflavivirus-wg-143.fa.gz","wg","Orthoflavivirus denguei","1998 - 2023","Asia","[Homo sapiens; Mus musculus]","","","","","","","","Orthoflavivirus-wg-133","98","107","107"
"Orthoflavivirus","references/Orthoflavivirus-wg-198.fa.gz","wg","Orthoflavivirus denguei","1994 - 2014","Asia","Homo sapiens","","","3","","","","","Orthoflavivirus-wg-133","96","9","9"
"Orthoflavivirus","references/Orthoflavivirus-wg-89.fa.gz","wg","Orthoflavivirus denguei","1986 - 2009","[North America; South America]","Homo sapiens","","","","","","","","Orthoflavivirus-wg-98","98","227","219"
"Orthoflavivirus","references/Orthoflavivirus-wg-153.fa.gz","wg","Orthoflavivirus zikaense","2006 - 2021","[North America; South America; Asia; Oceania; Europe; Africa]","[Homo sapiens; Aedes sp.; Aedes aegypti; Culicidae; Culex quinquefasciatus; Mus musculus; Macaca mulatta; Aedes albopictus]","","","","","","","","Orthoflavivirus-wg-444","98","224","212"
"Orthoflavivirus","references/Orthoflavivirus-wg-128.fa.gz","wg","Orthoflavivirus denguei","2005 - 2016","[Oceania; Asia]","Homo sapiens","","","","","","","","[Orthoflavivirus-wg-411; Orthoflavivirus-wg-407; Orthoflavivirus-wg-135]","97","20","20"
"Orthoflavivirus","references/Orthoflavivirus-wg-207.fa.gz","wg","Orthoflavivirus denguei","2013 - 2016","Asia","[Homo sapiens; Aedes aegypti]","","","","","","","","Orthoflavivirus-wg-182","98","10","10"
"Orthoflavivirus","references/Orthoflavivirus-wg-186.fa.gz","wg","Orthoflavivirus denguei","1983 - 2021","[North America; South America; Asia; Africa]","Homo sapiens","","","3","","","","","Orthoflavivirus-wg-131","98","423","392"
"Orthoflavivirus","references/Orthoflavivirus-wg-41.fa.gz","wg","Orthoflavivirus japonicum","1983 - 2022","Asia","[Homo sapiens; Sus scrofa domesticus; Culicidae; Culex tritaeniorhynchus; Phocidae; Bos taurus; Equus caballus; Sus scrofa; Culex modestus; Forcipomyia taiwana; Anatidae; Culex; Armigeres; Culex pipiens pallens; Culex quinquefasciatus]","","","","","","","","Orthoflavivirus-wg-201","98","102","102"
"Orthoflavivirus","references/Orthoflavivirus-wg-74.fa.gz","wg","Orthoflavivirus flavi","1927 - 2020","[Africa; Europe; South America; Asia; North America]","[Homo sapiens; Aedes aegypti]","","","","","","","","Orthoflavivirus-wg-332","96","61","55"
"Orthoflavivirus","references/Orthoflavivirus-wg-171.fa.gz","wg","Orthoflavivirus flavi","2000 - 2020","[Africa; Europe]","[Homo sapiens; Aedes furcifer; Aedes taylori]","","","","","","","","Orthoflavivirus-wg-332","97","16","16"
"Orthoflavivirus","references/Orthoflavivirus-wg-5.fa.gz","wg","Orthoflavivirus denguei","2004 - 2016","North America","[Homo sapiens; Aedes aegypti; Culicidae]","","","","","","","","Orthoflavivirus-wg-7","98","112","112"
"Orthoflavivirus","references/Orthoflavivirus-wg-123.fa.gz","wg","Orthoflavivirus denguei","2001 - 2017","Asia","[Homo sapiens; Mus musculus]","","","","","","","","Orthoflavivirus-wg-349","97","174","174"
"Orthoflavivirus","references/Orthoflavivirus-wg-56.fa.gz","wg","Orthoflavivirus denguei","1944 - 2018","[Oceania; North America; Asia; Africa; South America]","[Mus musculus; Homo sapiens; Aedes albopictus]","","","","","","","","Orthoflavivirus-wg-114","97","34","32"
"Orthoflavivirus","references/Orthoflavivirus-wg-98.fa.gz","wg","Orthoflavivirus denguei","2006 - 2016","[South America; North America]","Homo sapiens","","","","","","","","Orthoflavivirus-wg-89","98","58","57"
"Orthoflavivirus","references/Orthoflavivirus-wg-72.fa.gz","wg","Orthoflavivirus denguei","1999 - 2005","Asia","[Homo sapiens; Aedes albopictus]","","","","","","","","[Orthoflavivirus-wg-89; Orthoflavivirus-wg-98]","96","33","33"
"Orthoflavivirus","references/Orthoflavivirus-wg-114.fa.gz","wg","Orthoflavivirus denguei","1964 - 2023","Asia","Homo sapiens","","","","","","","","[Orthoflavivirus-wg-56; Orthoflavivirus-wg-349]","97","11","10"
"Orthoflavivirus","references/Orthoflavivirus-wg-172.fa.gz","wg","Orthoflavivirus nilense","1999 - 2011","[Asia; Europe]","[Homo sapiens; Culex pipiens pipiens; Phalacrocorax carbo; Columba livia; Anopheles messeae; Corvus frugilegus; Pica pica; Hyalomma marginatum; Corvus cornix]","","","","","","","","Orthoflavivirus-wg-25","97","18","18"
"Orthoflavivirus","references/Orthoflavivirus-wg-85.fa.gz","wg","Orthoflavivirus denguei","2000 - 2015","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-183","98","12","12"
"Orthoflavivirus","references/Orthoflavivirus-wg-180.fa.gz","wg","Orthoflavivirus denguei","1996 - 2007","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-183","97","34","33"
"Orthoflavivirus","references/Orthoflavivirus-wg-7.fa.gz","wg","Orthoflavivirus denguei","1987 - 1998","North America","Homo sapiens","","","","","","","","Orthoflavivirus-wg-5","98","27","24"
"Orthoflavivirus","references/Orthoflavivirus-wg-10.fa.gz","wg","Orthoflavivirus denguei","2000 - 2014","South America","Homo sapiens","","","","","","","","[Orthoflavivirus-wg-5; Orthoflavivirus-wg-552; Orthoflavivirus-wg-7]","96","23","23"
"Orthoflavivirus","references/Orthoflavivirus-wg-209.fa.gz","wg","Orthoflavivirus denguei","2003","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-182","97","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-184.fa.gz","wg","Orthoflavivirus nilense","2014 - 2023","[Europe; Asia]","[Homo sapiens; Culex pipiens; Culex theileri; Anopheles hyrcanus; Culicidae; Podiceps cristatus; Culex modestus; Coloeus monedula; Corvus frugilegus; Hyalomma marginatum; Culex pipiens sensu lato]","","","","","","","","Orthoflavivirus-wg-375","97","22","20"
"Orthoflavivirus","references/Orthoflavivirus-wg-145.fa.gz","wg","Orthoflavivirus denguei","2000 - 2015","[South America; North America]","Homo sapiens","","","","","","","","Orthoflavivirus-wg-149","98","57","55"
"Orthoflavivirus","references/Orthoflavivirus-wg-116.fa.gz","wg","Orthoflavivirus denguei","1971 - 1977","[Oceania; North America; Asia]","Homo sapiens","","","","","","","","[Orthoflavivirus-wg-391; Orthoflavivirus-wg-540]","97","22","22"
"Orthoflavivirus","references/Orthoflavivirus-wg-102.fa.gz","wg","Orthoflavivirus denguei","2005 - 2023","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-138","97","128","122"
"Orthoflavivirus","references/Orthoflavivirus-wg-173.fa.gz","wg","Orthoflavivirus zikaense","1947 - 2016","Africa","[Macaca mulatta; Simiiformes; Chlorocebus aethiops]","","","","","","","","Orthoflavivirus-wg-154","95","93","92"
"Orthoflavivirus","references/Orthoflavivirus-wg-53.fa.gz","wg","Orthoflavivirus usutuense","1981 - 2021","[Europe; Africa]","[Turdus merula; Strix nebulosa; Homo sapiens; Melanitta nigra; Mergus squamatus; Larus crassirostris; Asio otus]","","","","","","","","Orthoflavivirus-wg-270","97","33","32"
"Orthoflavivirus","references/Orthoflavivirus-wg-18.fa.gz","wg","Psorophora flavivirus","2018","South America","Psorophora sp.","","","","","","","","","0","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-212.fa.gz","wg","Orthoflavivirus murrayense","2011 - 2018","[Oceania; North America]","Homo sapiens","","","","","","","","[Orthoflavivirus-wg-49; Orthoflavivirus-wg-258; Orthoflavivirus-wg-257]","94","2","2"
"Orthoflavivirus","references/Orthoflavivirus-wg-213.fa.gz","wg","Orthoflavivirus bagazaense","2013","Africa","Culex quinquefasciatus","","","","","","","","[Orthoflavivirus-wg-26; Orthoflavivirus-wg-502]","97","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-21.fa.gz","wg","Cell fusing agent virus","2017","South America","Aedes sp.","","","","","","","","Orthoflavivirus-wg-445","98","2","2"
"Orthoflavivirus","references/Orthoflavivirus-wg-22.fa.gz","wg","Cell fusing agent virus","2017","South America","Aedes sp.","","","","","","","","[Orthoflavivirus-wg-521; Orthoflavivirus-wg-445]","97","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-24.fa.gz","wg","Orthoflavivirus denguei","2004 - 2016","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-551","97","5","5"
"Orthoflavivirus","references/Orthoflavivirus-wg-216.fa.gz","wg","Orthoflavivirus kokoberaorum","2019","Oceania","Culex annulirostris","","","","","","","","Orthoflavivirus-wg-262","97","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-26.fa.gz","wg","Orthoflavivirus bagazaense","2010 - 2021","Europe","Alectoris rufa","","","","","","","","Orthoflavivirus-wg-213","97","7","7"
"Orthoflavivirus","references/Orthoflavivirus-wg-218.fa.gz","wg","Orthoflavivirus israelense","1959 - 1995","Asia","Meleagris gallopavo","","","","","","","","Orthoflavivirus-wg-36","97","3","3"
"Orthoflavivirus","references/Orthoflavivirus-wg-219.fa.gz","wg","Orthoflavivirus kedougouense","","Africa","Culicidae","","","","","","","","","0","2","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-221.fa.gz","wg","Orthoflavivirus ilheusense","1975","South America","Homo sapiens","","","","","","","","Orthoflavivirus-wg-29","91","3","2"
"Orthoflavivirus","references/Orthoflavivirus-wg-28.fa.gz","wg","Orthoflavivirus ilheusense","1997 - 1998","South America","","","","","","","","","Orthoflavivirus-wg-29","97","3","3"
"Orthoflavivirus","references/Orthoflavivirus-wg-29.fa.gz","wg","Orthoflavivirus ilheusense","1997 - 2010","South America","Ochlerotatus scapularis","","","","","","","","Orthoflavivirus-wg-28","97","4","3"
"Orthoflavivirus","references/Orthoflavivirus-wg-225.fa.gz","wg","T'Ho virus","2007","North America","Culex quinquefasciatus","","","","","","","","","0","2","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-33.fa.gz","wg","Orthoflavivirus tembusu","2010 - 2019","Asia","[Culicidae; Passer domesticus; Anatidae; Anas platyrhynchos; Gallus gallus; Anas sp.; Anser sp.; Cairina moschata; Columbidae; Anatidae sp.; Tadorna]","","","","","","","","Orthoflavivirus-wg-168","98","63","60"
"Orthoflavivirus","references/Orthoflavivirus-wg-227.fa.gz","wg","Orthoflavivirus tembusu","2019","Asia","Anatidae","","","","","","","","Orthoflavivirus-wg-168","98","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-228.fa.gz","wg","Orthoflavivirus tembusu","2019 - 2020","Asia","[Anatidae; Culex annulus; Anser anser domesticus; Anas platyrhynchos]","","","","","","","","Orthoflavivirus-wg-477","96","5","5"
"Orthoflavivirus","references/Orthoflavivirus-wg-168.fa.gz","wg","Orthoflavivirus tembusu","2013 - 2022","Asia","[Anatidae; Anas platyrhynchos; Culicidae]","","","","","","","","[Orthoflavivirus-wg-227; Orthoflavivirus-wg-33]","98","21","21"
"Orthoflavivirus","references/Orthoflavivirus-wg-36.fa.gz","wg","Orthoflavivirus bagazaense","1989 - 2004","Africa","[Culex poicilipes; Culex neavei; Culicidae]","","","","","","","","Orthoflavivirus-wg-218","97","10","9"
"Orthoflavivirus","references/Orthoflavivirus-wg-35.fa.gz","wg","Orthoflavivirus tembusu","2019 - 2024","Asia","[Anatidae; Gallus gallus; Culex tritaeniorhynchus; Tursiops truncatus]","","","","","","","","Orthoflavivirus-wg-236","96","13","13"
"Orthoflavivirus","references/Orthoflavivirus-wg-231.fa.gz","wg","Orthoflavivirus tembusu","2012","Asia","Anas platyrhynchos","","","","","","","","Orthoflavivirus-wg-228","95","2","2"
"Orthoflavivirus","references/Orthoflavivirus-wg-234.fa.gz","wg","Orthoflavivirus tembusu","","Asia","Culex tritaeniorhynchus","","","","","","","","[Orthoflavivirus-wg-477; Orthoflavivirus-wg-33; Orthoflavivirus-wg-35]","94","2","2"
"Orthoflavivirus","references/Orthoflavivirus-wg-235.fa.gz","wg","Orthoflavivirus ntayaense","1943 - 1966","Africa","Culicidae","","","","","","","","","0","3","2"
"Orthoflavivirus","references/Orthoflavivirus-wg-236.fa.gz","wg","Orthoflavivirus tembusu","2014","Asia","Anas platyrhynchos","","","","","","","","Orthoflavivirus-wg-35","96","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-237.fa.gz","wg","Orthoflavivirus bagazaense","1988","Africa","Culex poicilipes","","","","","","","","[Orthoflavivirus-wg-238; Orthoflavivirus-wg-36]","96","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-238.fa.gz","wg","Orthoflavivirus bagazaense","2014","Africa","Culex neavei","","","","","","","","Orthoflavivirus-wg-36","97","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-241.fa.gz","wg","Orthoflavivirus nilense","","","Culex pipiens","","","","","","","","","0","1","1"
"Orthoflavivirus","references/Orthoflavivirus-wg-242.fa.gz","wg","Orthoflavivirus japonicum","1977 - 1982","Asia","[Culex annulus; Culex pseudovishnui]","","","","","","","","Orthoflavivirus-wg-249","98","3","3"
"Orthoflavivirus","references/Orthoflavivirus-wg-44.fa.gz","wg","Orthoflavivirus japonicum","1969 - 2020","[Asia; Africa]","[Mus musculus; Sus scrofa; Culex tritaeniorhynchus; Homo sapiens; Culicidae; Sus scrofa domesticus; Bos taurus; Armigeres subalbatus; Aedes albopictus]","","","","","","","","Orthoflavivirus-wg-256","97","65","55"
"Orthoflavivirus","references/Orthoflavivirus-wg-38.fa.gz","wg","Orthoflavivirus japonicum","1952","Asia","Homo sapiens","","","","","","","","Orthoflavivirus-wg-244","92","2","2"
"Orthoflavivirus","references/Orthoflavivirus-wg-243.fa.gz","wg","Orthoflavivirus japonicum","2009","Asia","Culicidae","","","","","","","","Orthoflavivirus-wg-244","97","1","1"
